Sample Label,Species,GROUPS,Fresh (0) Spent (1) MEDIAblank (2) buffer blank (3),Spent media species,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
356.502.3,356,1,1,502,3,4075.565397,633321.2544,664911.6042,1159933.922,1398857.669,530247.0864,267536.1773,1246596.062,63370.71423,214025.1264,127578.1519,28342.07052,253518.8382,370503.0707,616844.7707,203951.9013,307581.2738,232619.2011,294036.6235,57524.93631,368933.3854,617490.6527,77736.42391,183314.4668,43561.57206,151736.5894,728043.9081,46902.48594,36537.71687,66412.4371,128211.8712,46824.92778,101854.3123,103343.519,77701.93236,51213.13203,208691.9808,43904.48543,584058.7461,352863.4182,5001.641137,9998.118397,2206.153842,2546.426295,1076.68052,10989.19863,5319.562149,19176.31151,2734.739915,1945.742304,2370.709801,3796.499004,598.4429431,3157.642963,5809.008377,10986.06783,947.743922,10689.43182,3469.864236,93.78068629,111.9580305,99890.76417,99631.6781,47967.00782,99573.39521,84777.15395,281966.7203,8643.04245,6844.589151,11364.72471,8209.992611,25860.55222,9759.329574,16458.28942,5791.707906,3493.166637,4733.379425,6666.622816,5496.294555,6311.67057,3136.558009,6664.52383,2227.136056,4934.197088,1428.010143
502.360.2,502,6,1,360,2,3209.460768,360138.3862,427055.1105,443905.7357,1834961.331,839700.7107,616713.1134,81741.44224,210131.8449,224567.9885,626378.3855,23682.17468,890362.814,193128.4144,327532.4707,112895.7115,213431.1401,261250.5252,62559.54898,49090.80924,284334.7301,300815.0264,85505.31976,177014.9345,40460.00307,147966.3372,740116.2022,48391.69359,53026.80301,157480.7829,154522.7907,163273.472,233135.309,234656.9159,143546.6297,79710.74908,203484.8413,64936.64188,475758.5564,413017.9248,2911.940434,21201.6664,83638.20281,3781.730521,2115.577851,629.4822679,5713.875271,22599.3155,3545.948759,3716.340954,584.4569374,1274.000392,185.5977137,3606.517573,1414.058736,3337.661139,2417.798823,3147.810911,149.7319595,2.221514493,419.1333587,73862.40958,122216.4914,63325.26117,99975.87657,70770.50574,300529.2666,8711.87174,5895.420141,14981.18706,15382.89221,9491.779833,5401.586874,23423.0275,3309.786464,1877.036026,17336.91694,5109.887007,2283.763605,2396.565035,3437.446137,7881.972981,3927.644484,4453.716144,1368.170687
502.519.3,502,6,1,519,3,5272.47966,539179.4885,534461.7284,1139054.969,3288758.027,2080001.015,1249887.299,2620187.342,289867.6044,347357.0257,592563.5567,36473.98723,2227973.602,274872.0069,1806764.612,314620.6628,509635.605,619583.2118,893724.6511,76396.94755,537279.0538,1006566.445,194979.3415,152720.0934,59280.24592,113432.5332,1544021.074,145789.3983,65296.34272,177765.309,285999.8393,237280.2563,624281.6149,624878.0837,263498.1014,86434.5589,283057.677,163311.1319,774235.0003,558811.6089,1273.665552,7073.672923,1717.69589,2167.113626,851.8903686,3109.778598,17297.95457,45473.79769,7680.926086,2888.419848,3023.874151,2588.915535,758.7467849,11091.04984,3939.991284,6482.648184,710.4693852,6254.154666,2841.941232,585.2323474,451.9979161,93474.77762,269434.1507,107383.7816,146792.7529,127963.557,659478.528,13556.13576,9946.229085,21405.71578,65428.85779,15213.39894,6137.267288,18720.63363,4100.506648,2128.524346,14210.63154,8834.802658,3465.964698,6849.33739,2616.947485,64257.74524,1360.03313,6479.010222,1428.023154
502.502.3,502,6,1,502,3,3252.449674,387994.1678,499078.4872,528322.5162,1779292.628,775547.0377,496559.6271,76683.65478,157999.0257,224351.5213,332905.9144,29011.91885,752250.4092,229577.8828,462509.2087,110737.5511,214066.7021,227892.6705,62947.7584,41009.98735,308715.718,584475.9508,75091.93313,177754.1802,42366.67083,144444.0116,701096.795,54363.97525,50836.28716,124288.6805,135825.5442,126156.076,182050.8711,183384.8277,119582.4488,72368.61852,208183.931,40706.78812,558219.6622,409661.0072,4893.000133,9379.229986,43075.58664,11762.70982,729.1617215,13276.53413,7725.819186,20140.9614,2530.779713,1823.609523,2336.254895,4085.981963,515.9211293,2845.885202,6305.334412,10751.06624,946.4297286,10458.43173,3385.854228,152.6413569,46.22572703,92955.67677,97283.63762,46289.88121,95548.52702,80774.62363,273344.0709,8276.218885,6510.604997,12576.71293,11197.30912,19237.81587,6375.519679,5874.619234,4438.43297,4042.932334,4246.914279,6057.29855,4844.01758,6329.824757,2762.135617,6910.129757,1765.811648,4540.450312,1118.305388
361.361.2,361,3,1,361,2,2953.500347,347151.6522,441012.7601,469370.5802,1611349.831,692480.1307,452308.8106,71917.40149,197364.9874,205561.2062,962604.5875,27935.83602,687302.0251,206221.5757,333019.9872,98908.54362,192486.0432,205120.4532,56797.96936,166288.2307,266956.2652,258699.088,68903.18404,160542.8585,37124.4284,135054.3012,630639.9511,48212.68313,45762.42748,57200.21117,119140.029,114195.159,164464.7599,165566.1424,105366.7086,55917.80045,176100.604,97454.67846,492190.2478,361801.8825,2947.443329,9008.199744,1236.700171,1592.908263,670.3812422,1161.572988,8425.898761,11486.39233,1936.42353,1673.744085,1943.79075,1133.352851,403.4628102,2436.489008,1458.040157,4371.295617,568.7089054,4220.663193,2665.028167,129.8766557,16.02837666,83503.42595,89512.04802,42758.77348,84219.74647,71992.62902,247420.5787,7572.347749,6969.895085,9243.327005,7777.713894,20738.95726,5339.992035,16998.56864,3196.207677,1889.995775,13544.43968,5061.7831,4191.718776,2869.531682,2575.695918,20846.33543,1793.176636,4468.575486,1244.607926
361.500.1,361,3,1,500,1,3715.506061,379672.8942,590578.201,536944.0953,1800295.949,776869.0853,532229.9575,78172.0537,347816.4488,246245.3336,858362.5179,29434.9409,774403.8942,310251.6069,314623.2108,107893.4802,208690.4935,229451.0618,66456.31702,52133.70525,290997.5916,286621.5651,76551.88508,176687.5926,40477.08141,144642.2765,704267.0519,49219.00907,50003.67432,85925.08971,140572.8049,135490.8997,189385.8957,190293.226,122445.5487,66905.99395,203237.1819,88911.82566,527534.3482,403999.069,3879.862775,15746.29957,18870.3866,3229.454265,1392.715056,2080.333218,10455.36902,13871.65996,2471.595024,1836.61148,2279.162191,1780.451852,447.5901169,2894.151085,2162.822412,9233.222917,449.9716197,9032.952921,3192.156486,460.1664742,86.33584166,88673.33933,98372.23412,22110.55106,94358.04314,79820.58663,274594.5823,20280.43565,6247.506342,11406.0294,8669.708771,18491.98765,17020.67545,6922.598017,13873.62473,1651.302975,4362.140835,5786.411022,4689.511134,3258.84519,2768.740113,20106.36114,1346.239891,4324.459565,1372.883681
502.500.4,502,6,1,500,4,3655.19618,378798.3963,596167.9442,548257.6934,1766460.603,785484.1301,505684.3713,71925.62276,161196.2591,226683.3724,321050.0412,27349.75987,754087.6799,305348.4967,289766.1518,106902.2656,206547.1303,222774.7407,64778.6853,42539.11162,288698.3709,285046.2847,75189.80678,179015.2623,40454.83526,142898.9189,695035.037,50621.15342,51159.08072,172479.7507,139533.8778,129836.9477,183207.7112,184095.5864,118585.511,74832.53013,210686.6551,46484.63213,547799.3679,406291.615,5119.091591,9098.555782,84549.18563,12715.63336,763.6236025,5055.700036,9274.860269,18234.64799,3007.476979,1829.998577,2276.692935,6925.247521,536.3881926,3332.020239,11295.79342,9405.713732,437.9233083,9201.695164,3189.117046,100.8139638,106.4594921,90950.41773,92221.75889,21284.79043,95151.72595,79371.68828,268159.3468,19280.85051,7516.967446,12847.16041,9844.861139,18452.30722,9494.535623,5451.74404,7335.347568,5420.659934,3993.497274,5456.602097,4488.558391,10353.16619,2775.494784,14959.36431,1158.886398,4178.298597,904.4474549
492.1,492,4,0,0,1,3820.77788,310436.1452,705473.8001,516628.0668,1450441.034,649350.5377,409329.0187,59416.1649,101105.4793,211904.3384,245897.9177,16476.1411,659788.4391,455469.7665,207844.6587,92441.00199,174217.0731,192221.5082,51176.65368,32259.21863,260979.5411,263386.0591,64225.20919,142393.6883,32441.02378,119057.87,568233.3756,39731.82155,35142.63711,52209.28203,117548.4007,98686.6644,155351.9936,155866.4192,99037.99353,37534.98143,161777.7633,32794.22019,450597.9572,301240.3882,3942.713306,6835.063008,1197.659384,990.2429537,387.2538318,1833.956599,8964.10268,10209.25967,3022.723058,2831.850656,664.8863523,468.447801,354.2937224,5031.334507,734.9600815,1292.722391,216.127508,1124.14123,100.8541589,101.9415776,155.9123848,69558.78247,80635.9464,40009.37587,74748.94415,57300.5442,220428.2725,6383.735207,6048.884254,16609.29662,13705.6991,7852.041524,4297.846054,19831.57977,2389.378453,1401.906397,16556.82719,3870.509184,1601.566546,3413.52036,1527.979323,3521.618406,906.465466,2068.799467,2169.529565
500.360.1,500,5,1,360,1,3636.700653,413478.6003,500357.5051,510011.3951,2118064.904,959596.7219,709405.4413,100503.823,177592.8873,248103.8626,716726.8417,28216.44307,1012424.261,236385.3394,366932.2631,128905.6648,245090.2623,295988.1459,72855.67986,48449.89774,322620.4333,340615.8554,98657.78942,201897.5929,46012.21323,170566.5669,839840.0328,54745.15866,60747.38353,180586.7224,118691.1285,183821.7508,263610.0855,267596.2893,169530.2336,90612.73663,228575.7844,69551.73856,546178.1823,471434.1417,3327.505197,27173.24485,96633.50992,3989.46545,2842.961923,1029.949047,6927.143001,32143.43715,4807.335511,4207.388599,688.5822672,1454.198223,160.7250571,4958.696469,1633.183637,868.3121101,307.7442889,754.5428434,335.9176772,1573.334779,433.3129707,85256.54357,140486.4619,66765.92858,115816.4405,80926.21697,344690.9773,9652.138622,9399.834227,22852.08843,10586.68695,20205.40923,6372.928432,27803.14072,4341.655084,2424.047482,23145.32674,4966.03575,2818.943923,3042.12669,3891.732907,10762.667,1462.843665,5058.339193,1394.533647
500.500.3,500,5,1,500,3,3583.702498,368026.4398,580470.4312,532821.696,1724232.918,768738.4128,494169.9845,71248.59421,147842.3198,214328.5147,312489.6905,26407.01919,733528.744,299105.8166,277839.3033,103953.3489,201216.4656,216074.1255,63153.6418,42658.79806,281203.3338,276997.834,73439.32531,174475.3737,39057.98512,138979.2114,676097.6948,49116.71559,49657.28039,167746.9948,130008.6376,126471.8922,178117.8095,179079.199,115280.8629,72697.48583,204967.5775,45422.12909,533793.4994,396015.8407,5146.247136,9206.512528,82239.285,12346.52488,826.3672672,4963.447466,8975.387292,18292.0325,3253.98584,1876.589882,2158.147552,6915.770094,447.1666474,3297.880484,11343.88394,9126.547038,441.5214544,8902.53204,2974.298926,237.9480165,103.6095737,88243.26319,89937.67922,20444.98453,92226.51485,76357.49995,261739.9827,18726.89613,7475.487644,11336.75314,9273.481047,17496.13836,9498.311486,5301.108366,7197.716393,5289.22721,3795.887656,5231.412956,4171.6662,10237.69378,2736.325874,14432.27909,1036.766157,4061.394732,922.2254935
519.500.3,519,7,1,500,3,5691.973616,535119.7196,694710.1348,1115913.546,3173392.702,1909770.143,1166902.054,1996839.646,498957.5105,305142.826,587750.2235,37727.23812,2036975.419,419259.7078,1611067.112,280420.743,464943.0082,566228.5827,702627.7166,189746.9896,505735.2573,982357.8463,178789.7886,157662.1242,60031.52094,110989.1176,1449816.119,158746.1509,66047.27892,161062.3073,284615.8396,234005.0085,565147.4076,565898.3501,239317.9226,91574.74619,284211.9557,142035.5734,768615.6526,587636.5454,2327.396215,11095.04211,1625.332319,3050.868023,1260.819567,6513.323992,17065.34088,53622.31101,11844.05039,2844.525636,2740.653181,12871.83119,745.6290168,8197.683357,21674.08851,7959.275949,641.6535258,7664.501774,2279.637638,3296.355431,1262.930163,97897.77394,245601.558,33441.92982,144173.8931,124224.0606,620535.783,35533.62859,9168.40471,18927.64405,22744.9142,17239.78003,16829.81307,9576.087423,13881.60221,13283.70467,6635.279735,5431.297149,3460.14251,18822.36354,2745.81427,108119.7921,1582.417068,7290.552747,1544.21346
502.519.4,502,6,1,519,4,5039.071991,516033.0268,514404.028,1091465.614,3163128.674,2002877.039,1201548.257,2512114.638,279820.6209,336286.0339,567613.3996,34847.87383,2143370.383,265126.8877,1725657.24,299198.3079,489165.575,589208.0538,858181.8725,72866.00986,523204.4236,963773.3113,187182.504,147461.6494,55883.08371,108696.3478,1485060.172,140238.9041,62784.56499,171796.9125,291151.0179,230607.3087,599260.2032,599155.3474,252678.0789,81368.12095,272482.1028,154055.2688,745028.8342,535038.6289,1281.45024,7274.859071,1285.053094,2209.037498,622.4580743,2245.581366,16288.42341,43641.71092,7266.437035,2898.151548,2940.823896,2683.479595,759.3053841,10129.70725,4008.563733,6045.684271,680.472331,5799.691648,2497.103016,703.837621,475.8755055,88966.85197,258596.465,103241.4558,139919.4304,122469.465,634426.81,11478.57885,10509.55952,50843.14777,13637.37553,13589.85943,6189.923272,18423.22608,3848.646407,2211.568042,14634.04745,8826.507707,3172.071468,6395.839403,2527.349097,62110.53228,1406.029388,6592.663885,1523.784899
519.360.1,519,7,1,360,1,2559.807047,280338.6736,311553.9472,437136.0278,1692155.359,977244.9392,626446.5059,750097.4116,263212.809,172533.8917,400297.8963,19424.18319,1038029.23,155003.4486,728300.7647,128323.6192,233385.1839,284443.3441,277923.8235,90963.68228,292083.3908,463503.3765,91939.6637,102234.5379,33077.68696,80482.26549,755749.4812,58214.89975,41191.5959,78718.09319,139662.4965,147127.5507,279302.203,279250.6478,130701.0418,55940.28808,153800.7474,61563.38305,393199.9255,332726.8337,1164.668893,18920.54338,757.3685132,1032.63066,2225.19525,784.6881205,8586.246407,17643.60996,3024.239764,2005.196024,432.1106395,816.479151,165.0019238,3072.887494,1015.971702,1517.597957,937.1801141,1407.060798,180.7635928,106.0444051,436.5224883,53984.10623,132756.3157,66310.77892,81345.32601,62368.23626,322103.2822,6571.631618,6359.933763,12057.70483,6853.972587,12157.73025,4975.91567,23103.58298,2422.134165,1972.482097,17856.71528,3256.951875,1288.319051,1624.251417,1940.765114,28257.8309,1760.835709,4134.800197,1009.628701
519.356.4,519,7,1,356,4,7759.103878,1155282.416,1233245.714,2582975.468,2393539.322,1050928.17,599887.1107,3266367.409,591551.0698,419984.4961,266421.6167,52774.91712,690499.5756,702347.3713,1458095.901,459813.5945,651536.8404,493458.1074,800896.0604,214890.8619,696011.6774,808234.5118,161641.4623,292538.4382,77943.49069,231950.3483,1448844.877,99662.00401,43915.18558,137768.7972,278735.7285,95501.86972,221116.4848,223211.1343,147566.3138,80349.73714,357285.914,90174.28899,1051111.554,651542.4393,4388.316452,14717.11302,1532.852678,2664.130363,710.589125,4738.333751,10228.41666,45737.82909,7413.783011,3459.326617,3870.465784,6848.780092,874.4411985,10622.10749,11009.73038,7961.792861,1081.171916,7729.220848,4468.892943,371.8757741,1015.463736,167819.8635,213534.7905,103530.3313,185064.5495,152101.9652,574093.5454,16765.14648,12936.72892,22040.09759,14345.10761,28664.64783,29831.43579,14969.9809,18996.96463,6830.365201,8955.432443,12332.02872,7528.124437,15335.02052,4655.459362,28641.56833,3385.131981,9333.339314,2470.021984
500.360.2,500,5,1,360,2,3094.820691,347622.1406,423064.1887,430514.9649,1784278.808,815033.2041,598438.1248,77830.08272,153961.7828,212042.6822,606990.9586,23004.17778,863049.0343,192968.726,317429.1124,109361.7379,206918.4794,253986.3831,60439.80306,41075.69969,271472.494,288530.1706,83251.10569,171107.1696,39237.31451,142880.4295,718043.5713,46726.79613,51932.00853,152061.1332,150319.8061,156506.1319,225738.5288,226886.861,138387.2442,77790.84249,199814.4587,65321.18659,461552.6072,396244.4461,2749.427951,22749.11113,81891.06552,3456.169374,2376.17521,1186.043742,5884.371229,27238.40228,4090.516765,3659.35559,579.4062188,1197.648031,105.9384497,4124.624625,1287.24044,979.3380606,256.203132,841.4503363,448.9555659,1432.435469,486.365108,71247.74033,117775.8276,55166.7233,98361.19462,68689.64065,290819.2822,9390.659406,5838.375,16204.98531,31182.25435,9084.143023,5305.426923,23008.91098,3583.149108,1777.565207,19048.3821,4276.079527,2171.812381,2443.493401,3421.400024,8903.169407,1274.696874,4265.959522,1328.174451
500.500.2,500,5,1,500,2,3683.352103,384391.6393,605149.7203,555616.0781,1785372.654,795900.6709,510877.759,73095.48346,159212.5425,224584.4165,324579.6101,27472.22088,762260.8983,310414.2167,290908.6973,108019.0169,208787.5206,223942.8492,65576.51649,44503.65281,293441.1747,287641.987,76236.94628,181000.158,41115.72066,144627.9242,701750.7675,51103.18075,51759.16481,174444.8135,138355.0986,131613.3306,184955.36,185926.2723,119631.6986,75698.68743,212339.0261,47347.58367,553903.5025,412068.2545,5028.297929,9379.401712,85141.71544,12699.4088,784.4578384,5392.298189,9400.120616,19468.07668,3471.373616,1930.275388,2223.944812,7279.4265,515.9006361,3430.874818,11958.56356,9324.131857,452.4533426,9094.758331,2952.301363,208.4084718,136.5996061,91751.72655,93156.05349,21149.02967,96254.72679,79844.02469,271708.8062,19619.56475,7822.007401,11813.61385,9700.918508,17996.18075,9777.784229,5631.084655,7506.657687,5404.985052,3920.290021,5515.398889,4305.269643,10782.68032,2892.536452,15237.47743,1064.746616,4135.766511,1124.457492
492.500.4,492,4,1,500,4,4550.611709,372694.033,873513.2393,620119.805,1769371.104,796369.0423,514054.5992,74712.64957,84832.14525,226833.5236,322113.6492,20866.62245,813228.2428,560840.403,294856.074,108146.4613,206250.3314,229519.3764,65744.54646,42842.1064,311709.2506,299494.4634,76730.86653,177133.2539,40318.51149,144329.6837,689272.7791,49877.67855,48819.50671,65144.11489,140151.9538,127895.6232,188772.1685,189976.3834,120769.7601,41404.26508,200253.2836,43975.97605,531586.7404,387845.3531,4668.992035,8791.14759,2148.318685,1321.229765,288.4578398,4566.40958,10245.81653,19283.20412,4948.481533,3363.46084,1616.227062,2660.800584,395.9175387,4927.377106,4282.94822,745.0136458,459.6694968,601.3498105,288.015656,458.1175372,164.9580615,85714.05053,96424.68607,21027.62632,92010.37011,72345.23896,267785.0816,20174.83608,6069.866518,12918.88433,10886.59321,9725.036606,17189.79596,9760.557314,14585.50384,3148.38696,6496.196872,3646.282056,2066.506864,6215.759266,1987.939687,11110.20139,1228.576317,4029.118203,1049.397617
500.360.4,500,5,1,360,4,3128.662658,350273.6828,429602.7747,431342.2135,1807872.165,826242.4378,608354.4001,76173.91729,141896.5287,209884.9315,616109.7485,23367.64375,874761.53,197736.7193,320990.6238,110064.4488,208865.7667,255713.1236,60945.73777,41116.16234,275096.6124,292674.4746,83691.88387,173798.6899,40478.87462,145368.3677,726903.7773,47105.5258,52512.90343,154365.4103,143553.1889,158943.1942,228979.6544,230540.3112,141024.4581,78107.26145,202271.1365,64941.68831,467073.6876,401972.5867,2841.071848,23773.48716,83016.86909,3448.476698,2390.153322,1218.707949,5987.35153,27444.67797,4084.597332,3729.000336,601.1282647,1353.393626,126.4029572,4031.817,1544.704825,881.8643388,200.297854,767.7661914,446.0219766,1492.177449,380.6730627,71908.57031,120065.1764,55549.10456,99181.5212,69659.12634,295250.5179,9671.831094,5849.461364,16672.59773,15716.48891,9185.405128,5443.575288,23456.15968,3482.849862,1912.158452,19341.1432,4301.923471,2281.539125,2455.615272,3428.386007,9264.078943,1130.849791,4276.467421,1368.615748
519.519.4,519,7,1,519,4,5088.068781,529628.6668,520170.6402,1114368.248,3271971.438,2065112.75,1243229.423,2588771.749,88639.31369,273276.3675,599337.3812,36764.93896,2221222.362,283035.9995,1712168.769,307471.3285,504292.3226,610518.7903,882780.999,109100.2435,531216.5337,975710.9201,193438.5191,151933.4804,59040.46502,111129.0607,1536995.891,144237.7709,65271.02028,179965.0108,283412.8958,237248.7917,617657.1029,619700.5513,258422.0335,89878.59652,280519.9789,158568.4649,774803.5121,556024.458,1581.50228,7465.688639,1340.11365,2164.115186,742.3275977,2699.695715,17017.46834,44715.12696,7528.393203,2789.378967,3002.402372,2687.17416,768.8566404,10788.68235,3980.306172,4688.387683,564.4438852,4462.586266,2823.13852,709.2316505,1359.29707,93234.47546,268679.7654,107334.1854,144964.5869,126041.4007,657828.8898,14973.39279,9465.051937,18524.30551,93114.59177,13675.88274,5739.721649,29861.13195,3835.624047,2271.185998,24323.89947,8817.374281,3319.43414,6902.537124,2694.864573,65046.95344,1345.68052,4370.554621,3966.298432
502.361.4,502,6,1,361,4,3414.320931,399833.3139,506364.7833,537352.3917,1858640.035,800095.3396,514854.8953,84896.1656,223198.6158,242138.3477,1113054.701,31727.25218,779806.8179,245125.567,382842.8832,112547.817,220010.9523,235657.5173,65797.69082,52752.79336,306533.7844,299653.4994,79695.18294,185113.0988,42841.25063,156896.3046,726233.6993,51497.82303,50873.38323,66930.59221,122354.8486,130678.9289,188503.8692,190380.9522,121213.1818,69160.1633,203586.2306,120715.9609,578752.4489,421478.12,3170.069069,10174.09532,1421.708444,2130.877459,1109.90637,1314.997957,9593.888955,13270.7669,2300.195391,1903.759729,2209.890465,1279.50505,424.4582395,2831.264474,1532.472287,5517.740973,744.2228513,5370.806697,3110.707332,41.16773735,25.07205264,97709.23377,103502.6785,49809.28166,97586.33422,82862.01285,285616.6308,8637.482197,6738.164992,10868.34298,7840.08828,22128.30171,6716.652987,27662.44539,4212.162792,2337.941858,15884.96288,6403.644624,5004.353147,3647.371279,2968.673736,24123.51679,2402.794802,5287.14416,1555.217863
361.500.2,361,3,1,500,2,4140.661291,426789.8011,668143.677,608887.4753,2027247.202,878794.9994,593464.4117,90578.83641,393622.5036,274924.4097,615268.1151,31924.04713,859577.4672,354353.8918,339387.596,121274.7168,234027.7483,254880.2058,74972.20729,59530.36146,327140.3605,323033.9653,84787.69505,199637.2032,47061.00586,161573.4095,789049.9622,55555.33187,57018.01573,158493.3408,126721.6153,150764.6869,211166.2079,212849.0993,138765.3871,84022.27439,231450.4272,72397.84296,605249.5114,452839.3542,5277.113608,17542.97987,69423.45555,8692.220172,1749.474751,2213.854404,11523.77187,16070.34607,2687.779153,2049.853792,2597.264082,2068.347731,504.7573111,3337.956442,2560.741148,10513.11817,570.6074398,10245.17191,3505.550091,483.1041585,32.48014549,101800.4042,109648.8395,25045.0937,106104.6018,89539.05007,308982.0742,22945.64053,6912.112207,12669.31008,9822.274254,20617.95367,19457.38334,7418.417071,15969.07474,1820.842334,4535.132002,6670.417289,5242.06052,3586.575274,3046.531519,18836.24048,1206.960331,4904.829318,1300.727258
500.360.3,500,5,1,360,3,3073.997517,347716.8399,426993.0768,430225.5987,1780370.406,815056.0614,599346.1907,77188.14239,140789.0954,205773.2256,607577.1274,22842.37925,864661.4676,196311.1059,313388.0271,109358.0817,206247.8266,254495.1499,60420.60543,40639.40248,271612.503,288517.1004,83160.67438,171251.4136,39930.31392,143222.7384,718202.6778,46620.10007,51811.57807,152818.3379,161539.5322,158414.2708,227062.2908,228239.3983,137936.1631,77782.31996,200070.0842,65221.07084,460295.4289,396780.1048,2714.64677,23176.12972,82103.97275,3321.718354,2392.782875,919.2764572,6173.426517,27029.293,3986.733558,3668.09729,533.3147663,1223.975803,99.00647505,4112.518206,1377.051377,773.2631384,134.9045339,688.0948234,290.5749107,1341.359244,439.8332116,70422.84779,118272.1754,54316.70426,98103.70886,68353.64462,291206.4006,9812.62664,5811.554741,16445.04617,24804.77513,8886.426509,5246.002698,23012.56581,3550.373812,1735.831584,18933.7459,4170.61935,2189.668841,2356.883618,3389.734384,9353.261063,1179.155988,4142.841142,1138.085445
519.361.3,519,7,1,361,3,3787.656924,451739.7826,565446.6152,606924.7308,2103173.027,922354.6786,581749.905,185615.9804,342908.3186,265722.3203,1185462.195,34285.93058,916160.1299,276113.2556,517890.3403,125648.358,250353.2613,270977.5397,105316.7423,121269.3982,363858.0878,377410.4729,90936.79231,196109.6861,44936.0215,167976.5376,826021.8449,53843.17363,54455.7702,77981.71403,79920.37717,134660.9654,214355.8714,218184.2994,138046.0792,74471.84845,220275.7691,126598.2926,661458.3355,478615.9689,3325.788659,11169.47472,1510.973667,2052.23853,798.6975623,1347.045048,11026.294,14749.6614,2626.122206,2096.041669,2553.154395,1420.22723,567.9027474,3058.368502,1759.13422,5456.245272,762.0487531,5236.195214,3130.360522,178.1109462,234.1791128,112042.6161,120374.6261,58112.81673,111291.7511,93519.51664,326149.0082,9967.79388,7412.858103,11497.58802,9910.714189,22006.13496,6561.95314,22826.84345,5412.120352,7462.314597,21718.05726,9315.956093,5992.309078,4361.183966,3063.241989,29404.35,2736.548317,5596.09312,1649.065405
502.500.3,502,6,1,500,3,3475.308936,362559.6389,571166.3246,523865.4162,1696870.309,757432.4936,487855.9242,70022.48773,152197.4742,218347.6646,308259.4785,26183.88832,724026.1454,293083.3973,276949.8761,102615.6045,198509.0296,213341.6423,62464.81552,40645.62441,278522.0595,275665.7955,72236.39176,171980.8423,38869.08006,137073.3469,667828.935,48423.91808,49136.42464,165601.9468,130352.0902,124987.4029,175720.0993,176717.3603,114279.2027,71649.65433,202338.8538,44815.27379,527707.8242,391407.4079,4943.066983,9027.651022,81053.99596,12341.39049,637.5217333,4860.272276,8930.901769,17643.01079,2965.007819,1761.24505,2156.739878,6684.517295,451.687235,3317.142789,10929.55007,9124.305092,418.5742652,8940.333594,2944.717359,189.8761251,-8.356276295,87312.24992,89075.28811,20651.51209,90949.01109,76368.52471,258557.3306,18536.58654,7322.623269,11866.8221,9371.571071,17555.73903,9291.406921,5468.979107,6968.098773,4854.536202,3834.874575,5403.115711,4284.859129,9879.516902,2595.739764,14546.32334,1057.62226,3766.234214,963.2847652
